lon,lat,sst,type
-53.7247,-38.3474,291.32,train
-52.2272,-48.6876,282.16,train
-48.0595,-38.1012,291.25,train
-48.7125,-36.0853,292.47,train
-55.7199,-42.7124,280.75,train
-52.2154,-48.9092,278.42,train
-57.1286,-48.3207,279.04,train
-59.8972,-39.0503,286.19,train
-50.5856,-35.3252,293.25,train
-49.8933,-46.0643,282.07,train
-57.3556,-47.9133,279,train
-48.2163,-37.3347,290.03,train
-57.131,-42.7256,281.23,train
-52.3219,-44.3944,282.97,train
-51.2873,-35.4026,292.51,train
-51.8904,-48.7542,281.08,train
-54.8985,-46.3941,281.25,train
-50.0523,-36.7511,288.88,train
-56.8911,-44.9138,280.77,train
-48.7046,-37.3435,288.72,train
-54.0546,-37.6197,287.57,train
-59.4258,-42.0149,282.32,train
-59.1096,-42.6692,281.17,train
-57.3547,-45.6496,280.13,train
-58.2113,-47.4774,278.72,train
-55.4145,-42.4367,281.02,train
-53.8937,-38.4743,287.61,train
-59.002,-45.9577,278.8,train
-50.5306,-43.4085,286.03,train
-52.0366,-49.2451,278.14,train
-56.4959,-47.5248,278.66,train
-50.891,-46.6138,280.58,train
-54.5748,-45.3113,282.44,train
-56.4784,-41.4284,279.7,train
-53.1168,-38.5396,291.36,train
-57.8028,-49.7518,279.35,train
-53.2515,-44.9061,281.41,train
-56.7737,-48.3387,278.33,train
-51.7195,-38.7096,290.13,train
-49.5502,-42.8749,288.16,train
-52.0864,-43.5374,285.04,train
-59.3343,-41.9235,282.48,train
-56.3107,-46.8122,279.38,train
-53.3021,-44.9504,281.45,train
-59.0588,-42.3087,281.6,train
-55.4676,-44.1294,286.75,train
-57.1469,-49.1097,279.13,train
-55.1298,-49.0534,278.55,train
-51.2829,-38.4276,289.78,train
-54.4033,-45.4912,283.72,train
-53.2932,-38.6663,291.61,train
-51.1175,-43.3747,283.04,train
-50.7744,-43.0771,286.82,train
-55.5541,-46.9141,279.16,train
-58.4607,-49.6346,278.88,train
-49.3057,-35.1234,293.92,train
-56.4361,-40.809,280.26,train
-55.5462,-44.0374,287.2,train
-57.6047,-38.2111,286.55,train
-56.4176,-49.2232,279.01,train
-48.8309,-44.4014,282.98,train
-50.9824,-37.2248,291.79,train
-57.1937,-44.694,281.64,train
-54.7979,-48.6871,278.27,train
-58.5454,-49.1179,279.44,train
-57.5256,-48.9626,279.29,train
-53.6288,-36.2427,289.52,train
-52.4569,-47.2151,280.88,train
-54.6071,-48.9171,278.26,train
-52.6966,-44.4,282.82,train
-53.8536,-44.7595,283.25,train
-50.2622,-35.6291,291.26,train
-54.3824,-48.9849,277.85,train
-50.8271,-49.228,277.69,train
-58.5985,-46.1488,278.35,train
-55.973,-41.5748,281.22,train
-54.8321,-40.672,281.39,train
-56.8626,-39.7612,282.94,train
-50.7116,-46.5457,281,train
-52.649,-48.0958,284.7,train
-59.2629,-39.6786,284.32,train
-55.3354,-38.2765,281.45,train
-52.7723,-36.6631,292.39,train
-58.8761,-46.7654,278.61,train
-50.7736,-43.3064,285.94,train
-54.6478,-44.7973,280.88,train
-52.9028,-37.1155,291.6,train
-55.794,-42.042,282.5,train
-59.9977,-45.7062,279.79,train
-49.6901,-46.5227,282.07,train
-52.8035,-37.9041,291.44,train
-56.1064,-45.4075,280.41,train
-56.9687,-40.6969,280.85,train
-52.2731,-38.4671,291.89,train
-56.365,-49.3608,278.5,train
-52.1005,-38.1936,291.51,train
-50.8778,-36.4353,291.85,train
-56.9302,-48.9611,278.55,train
-53.7366,-48.2515,280.16,train
-56.7648,-37.9266,285.6,train
-53.5901,-44.4382,281,train
-51.3868,-46.9606,280.7,train
-49.1214,-38.09,290.82,train
-48.4352,-36.0899,290.63,train
-49.5306,-36.2766,288.55,train
-53.2218,-37.5926,291.44,train
-56.5997,-41.0931,280.04,train
-59.0841,-49.2429,278.91,train
-50.7659,-35.9608,292.55,train
-56.4873,-41.7479,280.19,train
-54.6944,-40.5863,281.69,train
-53.7966,-46.6736,281.44,train
-54.5024,-46.3902,281.89,train
-57.287,-45.0913,280.75,train
-57.8676,-39.5939,283.41,train
-54.8378,-44.4411,282.82,train
-53.4516,-48.7488,278.17,train
-51.236,-41.7729,282.72,train
-58.6348,-48.2383,279.52,train
-50.8017,-42.5149,282.63,train
-56.3167,-45.1891,281.1,train
-54.7614,-49.7232,278.61,train
-51.8712,-42.4131,284.55,train
-53.5058,-35.4144,289.83,train
-50.6111,-47.2839,282.08,train
-53.5896,-49.1728,277.85,train
-55.1913,-42.6596,280.86,train
-53.4327,-48.9517,277.97,train
-54.6728,-44.5208,281.66,train
-51.2027,-44.2022,281.91,train
-54.6908,-40.2854,281.51,train
-59.3437,-45.2781,279.41,train
-51.752,-38.468,290.1,train
-59.1944,-44.2902,279.51,train
-51.3036,-36.0355,292.13,train
-59.1235,-48.783,279.66,train
-56.3451,-47.4819,278.85,train
-58.0548,-39.0544,284.72,train
-58.1902,-43.9332,280.2,train
-55.8735,-40.501,279.8,train
-53.4438,-46.5446,280.85,train
-57.0892,-41.7331,279.75,train
-54.9376,-38.6871,285.75,train
-52.7652,-37.5435,291.66,train
-51.7754,-37.4117,292.28,train
-54.4149,-48.8941,278.26,train
-55.9266,-44.7777,281.69,train
-51.0276,-35.476,292.41,train
-52.1502,-37.1896,291.63,train
-56.606,-41.4054,279.6,train
-49.494,-46.2864,281.91,train
-59.2523,-38.8161,286.07,train
-56.2532,-45.1832,281.19,train
-54.2898,-36.3468,288.54,train
-51.136,-47.4228,282.5,train
-48.9824,-36.4056,290.75,train
-59.194,-43.1162,279.79,train
-52.734,-37.7534,291.38,train
-55.3308,-46.8976,279.1,train
-57.73,-49.7768,278.83,train
-57.7894,-42.2596,280.25,train
-52.324,-37.0703,291.01,train
-53.3781,-37.6761,291.25,train
-49.0632,-46.5942,283.79,train
-56.6745,-38.7147,284.1,train
-55.9867,-39.375,282.69,train
-56.7155,-48.9554,279.07,train
-58.2831,-44.1207,279.57,train
-57.2861,-44.9021,281.41,train
-50.7982,-35.3498,292.69,train
-54.1324,-48.5399,278.04,train
-56.8302,-41.6787,279.64,train
-52.9683,-45.8932,280.58,train
-49.6995,-37.7452,289.22,train
-51.052,-48.4966,281.95,train
-54.4694,-46.4193,281.66,train
-50.1802,-40.8253,289.6,train
-55.8656,-47.0045,279.26,train
-55.1626,-41.2559,281.5,train
-57.7876,-49.341,279.54,train
-55.1224,-47.5328,278.54,train
-56.5729,-48.7044,278.38,train
-51.8906,-36.7692,292.55,train
-52.0292,-46.3098,282.63,train
-57.9208,-41.9878,280.27,train
-56.3845,-44.5258,281.53,train
-55.4633,-41.8238,282.26,train
-55.5714,-43.9565,286.79,train
-57.3167,-47.589,279.63,train
-55.9074,-46.7013,279.91,train
-57.1823,-48.183,279.55,train
-53.6448,-45.4033,283.14,train
-57.3835,-38.0745,286.39,train
-52.0961,-39.1007,289.35,train
-55.4959,-49.611,278.19,train
-59.8587,-43.3524,281.32,train
-59.0692,-42.0709,282.17,train
-55.0754,-45.1671,280.54,train
-55.7044,-47.2945,279.19,train
-56.5708,-38.9534,283.55,train
-54.363,-37.2123,289.17,train
-51.1543,-36.573,291.85,train
-48.8883,-46.1125,282.98,train
-55.7709,-48.8038,278.66,train
-55.0205,-44.3554,282.02,train
-55.1957,-47.8689,278.47,train
-53.0768,-47.4546,281.86,train
-53.4597,-40.5186,292.19,train
-55.173,-37.6954,283.58,train
-56.4213,-45.2467,280.55,train
-53.5599,-38.3535,292.44,train
-56.309,-49.4324,278.94,train
-55.1907,-41.7609,281.35,train
-55.5739,-46.9803,278.29,train
-59.1682,-42.6547,281.55,train
-51.3177,-46.4507,280.76,train
-53.098,-49.9435,278.27,train
-55.3336,-44.6087,282.29,train
-56.4233,-38.7491,283.76,train
-54.5478,-46.1285,282.32,train
-56.0046,-42.1886,282.05,train
-55.2455,-49.5886,278.42,train
-55.5655,-39.1889,280.25,train
-50.6592,-46.2072,282.79,train
-56.4682,-42.7416,279.82,train
-50.6174,-46.8909,282.63,train
-56.8921,-40.5798,281.19,train
-58.2559,-41.5259,281.85,train
-58.0423,-49.2001,279.5,train
-58.3635,-44.5388,280.19,train
-59.2667,-47.6764,278.52,train
-55.6267,-40.544,279.58,train
-54.0375,-46.9957,284.22,train
-55.6096,-49.1781,278.69,train
-53.8703,-49.7678,278.35,train
-51.8888,-36.6377,292.83,train
-54.9691,-49.4149,278.8,train
-56.3149,-48.9408,278.33,train
-53.7191,-48.0868,282.6,train
-54.826,-40.3537,281.42,train
-54.9383,-47.7839,278.04,train
-59.4145,-48.3228,278.91,train
-51.7776,-38.0147,289.5,train
-56.4756,-43.4983,280.94,train
-59.8575,-47.4112,278.91,train
-54.5026,-48.6221,279.16,train
-49.6572,-45.5181,283.77,train
-52.4708,-38.4441,291.53,train
-59.5734,-45.8539,278.79,train
-57.009,-40.0176,282.51,train
-55.5124,-46.4372,279.35,train
-52.1552,-44.4432,282.22,train
-58.9722,-47.7148,278.7,train
-56.9836,-44.8752,281.5,train
-48.8177,-37.8829,291.41,train
-56.475,-44.4669,281.08,train
-58.1363,-42.625,279.54,train
-57.4886,-39.0641,284.32,train
-54.9143,-38.2625,289.79,train
-59.659,-49.3742,279.07,train
-58.1393,-39.9551,283.05,train
-55.1259,-49.1915,278.75,train
-58.8201,-44.8324,279.27,train
-58.8478,-43.1128,280.35,train
-56.6131,-44.8594,280.77,train
-59.3357,-47.9276,278.66,train
-48.3558,-36.4067,290.88,train
-48.0908,-36.1481,290.63,train
-54.5483,-47.5735,283.47,train
-58.3921,-44.3199,279.95,train
-54.8305,-48.2278,278.36,train
-52.3866,-44.4057,282.35,train
-56.4744,-41.2767,279.66,train
-56.9474,-47.413,278.17,train
-57.0095,-41.1638,279.83,train
-48.1208,-37.0553,291.19,train
-49.2216,-45.7885,282.85,train
-56.3889,-48.0406,279.41,train
-51.7177,-47.7067,282.22,train
-59.3089,-42.2904,281.98,train
-52.6139,-36.6399,292.41,train
-53.2029,-48.2013,286.1,train
-59.4471,-43.2236,280.35,train
-57.5153,-39.5615,283.36,train
-58.9489,-45.3599,279.39,train
-59.1733,-41.0115,283.02,train
-56.8997,-47.604,278.22,train
-54.689,-49.4767,278.3,train
-59.2315,-43.0375,280.26,train
-58.7631,-44.6278,279.72,train
-56.0465,-49.9939,278.32,train
-59.3586,-42.4061,281.94,train
-55.7583,-48.6569,278.94,train
-56.7163,-44.6058,280.82,train
-59.2674,-44.3956,279.86,train
-58.1474,-45.0967,278.77,train
-54.4212,-38.6735,289.64,train
-49.3925,-35.1487,294.97,train
-57.5505,-39.797,283.08,train
-50.2004,-46.499,283.51,train
-57.7926,-45.5463,280.44,train
-58.6261,-48.2539,278.69,train
-48.0137,-35.9279,290.53,train
-55.2989,-44.8284,281.27,train
-54.5966,-49.8787,278.47,train
-59.7623,-46.1354,279.13,train
-58.9965,-43.8731,279.72,train
-53.6419,-47.8861,285.88,train
-50.9976,-35.3202,292.35,train
-52.4717,-35.9247,292.05,train
-56.4241,-48.0679,279.11,train
-50.5894,-37.1794,292.32,train
-57.66,-45.5224,280.35,train
-53.2172,-48.858,277.86,train
-52.7332,-35.2839,290.32,train
-52.7858,-38.8151,291.91,train
-57.2777,-43.2022,281,train
-58.9142,-45.3145,278.75,train
-56.1213,-37.7046,284.6,train
-58.887,-44.866,279.48,train
-58.9327,-47.5467,278.57,train
-57.9498,-44.8152,281.6,train
-58.6875,-42.9793,280.5,train
-56.2616,-49.4486,278.91,train
-57.1297,-43.6591,281,train
-52.7862,-49.6751,277.63,train
-59.2338,-46.8895,278.76,train
-59.1584,-44.4638,279.38,train
-56.5128,-46.1693,279.44,train
-51.9191,-37.8227,292.3,train
-51.9877,-38.015,289.88,train
-54.0884,-38.326,288.32,train
-54.8485,-48.77,277.92,train
-52.8647,-37.1077,291.54,train
-54.424,-38.3573,290.19,train
-59.3866,-38.9996,286.07,train
-57.2052,-48.8224,278.8,train
-56.2724,-44.1885,281.79,train
-50.3788,-45.6466,282.45,train
-55.121,-47.0362,282.45,train
-53.1458,-47.1649,281.51,train
-58.5011,-45.465,279,train
-57.3757,-47.7369,279.1,train
-59.4071,-48.6259,279.19,train
-48.6402,-35.5958,292.79,train
-58.5106,-46.5239,277.98,train
-53.9674,-46.9718,283.79,train
-53.2494,-39.5228,291.91,train
-55.2992,-38.4437,281.35,train
-51.5968,-46.1162,282.57,train
-55.4977,-46.1829,279.8,train
-51.6563,-38.0118,289.77,train
-54.6702,-48.8683,278.48,train
-53.0101,-37.3084,291.72,train
-48.2925,-36.8065,290.54,train
-56.8789,-47.0915,280.64,train
-49.9585,-35.0337,292.47,train
-51.2366,-42.0957,282.66,train
-57.3643,-39.6514,283.16,train
-58.9153,-48.655,279.48,train
-54.2987,-45.4269,283.36,train
-48.7315,-45.9977,282.94,train
-49.5714,-37.1315,287.86,train
-57.6511,-43.134,281.01,train
-59.2836,-39.5308,284.44,train
-48.6902,-35.0478,290.44,train
-57.1157,-39.4047,283.47,train
-57.3089,-48.2381,278.5,train
-56.5071,-47.495,278.66,train
-56.064,-48.9363,278.57,train
-50.9826,-43.4312,283.1,train
-58.6921,-49.9806,279.67,train
-58.2985,-47.9223,278.41,train
-55.7084,-47.939,278.52,train
-54.8434,-46.9235,282.58,train
-55.3956,-42.1834,281.28,train
-54.8754,-44.0702,286.72,train
-56.1863,-49.4215,278.95,train
-56.6722,-43.528,281.19,train
-58.2182,-49.0306,279.72,train
-59.4976,-44.1908,280.13,train
-59.1668,-43.2858,280.29,train
-59.3627,-41.4534,283.08,train
-48.1681,-35.3907,292.32,train
-53.9479,-37.5678,288.77,train
-54.631,-41.4459,284.19,train
-58.9301,-49.731,279.1,train
-59.4377,-43.9339,279.82,train
-55.2677,-45.7262,280.54,train
-56.0577,-38.583,283.54,train
-53.083,-37.8182,291.3,train
-57.5904,-48.6219,278.44,train
-58.4793,-45.3195,279.85,train
-57.1145,-48.0458,277.57,train
-54.1186,-37.3212,287.61,train
-56.1703,-46.6695,279.16,train
-52.3148,-43.4483,284.52,train
-59.1638,-40.7769,282.76,train
-51.3004,-47.2804,281.88,train
-58.9314,-44.9793,278.86,train
-59.6493,-45.627,279.25,train
-57.6904,-48.7238,279.3,train
-54.9055,-46.9952,282.13,train
-53.4964,-46.4615,280.44,train
-55.0615,-46.2169,280.51,train
-53.4706,-40.2584,291.66,train
-55.3703,-45.661,280.85,train
-58.999,-40.7791,282.47,train
-53.2305,-45.7935,280.57,train
-58.0051,-49.538,278.69,train
-57.9878,-44.6339,281.19,train
-57.6518,-46.2315,280.33,train
-59.3033,-47.2144,278.57,train
-59.3457,-39.5921,284.63,train
-54.5766,-47.0884,284.53,train
-53.4436,-48.4038,280.44,train
-54.7811,-46.935,283.2,train
-54.0268,-37.1683,289.14,train
-59.6149,-47.7879,279.07,train
-58.6072,-45.3097,279.35,train
-56.7196,-44.565,281.5,train
-53.3195,-35.004,290.27,train
-56.7841,-48.337,278.38,train
-49.9805,-36.8976,290.44,train
-57.2973,-49.061,278.67,train
-50.8365,-42.3687,282.55,train
-54.2453,-44.607,281.22,train
-56.0723,-43.4792,284.39,train
-49.3608,-35.1224,294.3,train
-50.7564,-42.909,287.32,train
-56.9237,-38.9461,284.02,train
-53.6199,-40.4335,291.88,train
-55.4498,-38.4527,282.03,train
-57.2509,-40.6664,281.67,train
-56.6528,-38.7486,284.01,train
-48.5927,-35.7566,293.16,train
-51.7095,-38.091,289.75,train
-55.8861,-49.4715,278.8,train
-53.2136,-48.1399,286.3,train
-49.9352,-46.5625,281.8,train
-59.2959,-46.0105,278.66,train
-55.5773,-41.9874,282.66,train
-51.6074,-38.7957,289.88,train
-59.0158,-39.8158,283.95,train
-56.2855,-48.2044,278.38,train
-57.3219,-39.308,283.53,train
-54.0058,-48.5683,278.32,train
-55.3055,-46.1685,279.98,train
-56.7611,-44.3441,280.47,train
-52.6375,-37.0974,290.69,train
-49.9938,-46.2268,282.28,train
-56.1866,-47.7933,279.01,train
-53.8565,-49.4286,278.04,train
-50.7679,-42.477,286,train
-50.8937,-46.8137,280.52,train
-54.5325,-41.9175,287.75,train
-54.7726,-38.0126,289.42,train
-58.2777,-45.5725,279.19,train
-53.1363,-46.0009,280.48,train
-50.1108,-35.6665,291.25,train
-57.007,-44.4704,280.72,train
-58.5033,-38.6498,285.75,train
-54.9822,-49.1348,278.32,train
-52.4258,-46.9863,280.95,train
-48.8655,-35.0796,293.35,train
-56.8639,-47.124,279.36,train
-57.5563,-39.8978,282.63,train
-55.5867,-48.6373,278.36,train
-58.7648,-44.5414,279.89,train
-58.3214,-44.5827,279.75,train
-55.0821,-47.3468,280.76,train
-55.3554,-47.7071,278.33,train
-57.3978,-42.7205,281.16,train
-57.4588,-42.183,279.88,train
-58.9233,-44.4756,279.42,train
-56.349,-41.5181,279.47,train
-59.1134,-47.5064,278.5,train
-55.2716,-46.0563,279.33,train
-59.7879,-46.0777,279.1,train
-54.9082,-48.9904,278.41,train
-48.5652,-37.7291,288.13,train
-53.0661,-45.6628,280.26,train
-55.2227,-36.2312,289.48,train
-58.4356,-40.3672,282.73,train
-53.9153,-37.8467,288.11,train
-49.3336,-45.7204,282.02,train
-57.1086,-44.5617,280.73,train
-54.4315,-42.0954,289.23,train
-57.7816,-38.8816,284.79,train
-50.8593,-37.3569,292.41,train
-58.5775,-41.8562,282.13,train
-57.0623,-44.7434,280.77,train
-57.5262,-46.2804,280.79,train
-55.5149,-47.3925,278.39,train
-58.7328,-45.949,279.16,train
-53.5625,-45.3885,281.8,train
-57.9669,-47.6368,278.36,train
-58.3165,-38.8358,284.75,train
-57.9041,-38.4335,285.82,train
-57.0068,-49.6664,278.85,train
-51.703,-36.1457,290.79,train
-58.6557,-42.5056,280.52,train
-54.4285,-46.7,281.53,train
-55.6772,-38.6014,283.25,train
-49.3791,-35.2001,292.5,train
-52.8852,-46.4197,280.36,train
-50.6228,-44.7732,282.72,train
-58.6741,-46.2741,278.94,train
-57.8984,-45.51,280.89,train
-53.0586,-37.2403,292.11,train
-59.3783,-45.9068,278.79,train
-57.6714,-48.6418,279.25,train
-57.5226,-43.2671,281.2,train
-50.0201,-35.2769,292.07,train
-52.4738,-49.0565,278.35,train
-49.5084,-35.6744,291,train
-53.73,-46.5747,282.1,train
-54.995,-38.5046,289.66,train
-59.39,-41.2652,283.19,train
-57.3755,-48.6713,278.79,train
-53.4525,-48.4311,280.3,train
-57.5698,-49.0325,279.36,train
-52.7248,-48.921,278,train
-53.7156,-45.5033,281.44,train
-59.4959,-44.0812,279.57,train
-58.0787,-46.4538,278.55,train
-55.3967,-45.7498,280.76,train
-57.6094,-46.4931,280.19,train
-55.9378,-40.5203,280.05,train
-50.0269,-35.4489,293.64,train
-52.6932,-37.6629,291.6,train
-51.0765,-37.685,289.55,train
-53.5462,-44.5512,281.67,train
-54.411,-38.191,290.04,train
-54.4977,-45.1986,283.45,train
-50.999,-37.0275,291.55,train
-59.1266,-49.2198,279.57,train
-48.5607,-35.967,292.45,train
-50.7613,-37.7157,289.33,train
-52.9325,-35.6469,289.6,train
-54.9496,-48.6116,278.05,train
-49.3304,-45.9633,282.04,train
-57.4168,-39.5239,283.57,train
-57.6535,-45.9117,280.35,train
-57.9004,-44.5299,281.44,train
-56.7889,-44.9141,280.79,train
-57.8999,-42.3204,280.07,train
-59.9418,-44.4104,280.17,train
-59.8838,-46.5588,279.14,train
-57.1829,-40.9129,281.07,train
-57.7618,-45.0572,280.48,train
-49.9287,-46.6973,281.94,train
-57.2198,-47.1781,279.79,train
-58.0069,-48.8986,279.27,train
-58.0993,-40.9277,282.16,train
-55.1639,-47.4305,279.2,train
-53.3534,-37.9529,291.8,train
-59.3738,-47.3261,278.75,train
-53.3088,-35.1495,290.47,train
-49.5642,-36.9818,288.16,train
-51.9438,-47.6418,282.13,train
-57.9002,-48.3478,278.41,train
-57.3833,-46.1693,280.51,train
-56.9348,-41.8567,279.69,train
-56.974,-44.6635,280.66,train
-52.8288,-47.3171,282.39,train
-50.5576,-36.6035,292.27,train
-59.1447,-49.6863,278.94,train
-59.4709,-46.5295,278.75,train
-56.2214,-44.6136,281.13,train
-56.5388,-45.0598,281.27,train
-58.0813,-39.8889,283.1,train
-53.6061,-36.2255,289.29,train
-58.0111,-46.733,278.5,train
-49.9883,-46.2789,282.13,train
-55.5428,-49.9733,278.89,train
-51.0112,-45.6824,282.2,train
-57.823,-47.8664,278.47,train
-53.2921,-49.0487,277.91,train
-53.2236,-36.902,292.41,train
-58.8514,-44.8041,278.94,train
-59.1523,-42.9675,280.13,train
-55.5004,-43.9153,287.88,train
-51.9632,-45.1567,284.44,train
-56.4894,-45.7895,280.17,train
-54.5812,-47.4822,282.85,train
-50.7794,-42.8273,286.61,train
-54.9778,-42.491,281.08,train
-56.5951,-44.1769,281.32,train
-59.1924,-46.2395,278.98,train
-56.8496,-42.6668,280.39,train
-55.2699,-42.443,280.94,train
-59.8606,-43.2571,281.35,train
-53.5827,-48.5728,278.25,train
-55.5384,-41.0198,281.25,train
-55.6498,-48.0381,278.35,train
-58.5386,-45.8666,278.32,train
-57.7777,-48.7082,279.22,train
-58.062,-40.5367,281.95,train
-57.688,-46.2109,280.27,train
-51.7504,-37.5099,291.76,train
-52.2253,-38.7157,291.01,train
-57.6361,-45.0558,281.25,train
-51.3491,-36.5095,290.5,train
-57.3792,-43.7829,281.16,train
-48.3395,-36.1116,290.61,train
-53.4339,-47.1932,279.77,train
-51.6371,-36.0062,292.03,train
-54.879,-47.5009,280.67,train
-55.1056,-38.964,280.98,train
-52.704,-35.3094,290.75,train
-50.6001,-45.7572,282.72,train
-55.9813,-41.6117,281.19,train
-59.9321,-46.5569,279.29,train
-53.2188,-35.8379,289.94,train
-53.9781,-48.7316,278.16,train
-56.2727,-48.9535,279,train
-59.1061,-39.8132,284.16,train
-59.9223,-42.2362,282.5,train
-51.6993,-48.6063,281.42,train
-55.2542,-46.5795,279.94,train
-59.7096,-42.2319,282.66,train
-53.017,-49.2035,277.82,train
-59.5618,-43.9811,280.05,train
-50.8087,-44.6763,282.73,train
-55.543,-49.4508,278.38,train
-55.3609,-45.4322,280.44,train
-54.6179,-42.0308,287.76,train
-54.4906,-45.677,282.97,train
-55.355,-37.9744,283.02,train
-56.739,-44.388,281.14,train
-48.8018,-36.5061,290.53,train
-56.5772,-43.8364,280.89,train
-58.1581,-46.7185,278.33,train
-59.9802,-45.1048,279.92,train
-50.6869,-45.1546,282.19,train
-54.7938,-39.1336,282.38,train
-52.9969,-48.8808,277.88,train
-58.6296,-45.0865,279.97,train
-48.613,-46.0296,282.72,train
-55.5014,-45.7671,280.51,train
-53.2473,-39.013,291.79,train
-57.4596,-45.0408,281.55,train
-57.6548,-46.5825,280.73,train
-48.0824,-45.8058,282.61,train
-59.0464,-40.8411,282.35,train
-59.0289,-45.2643,278.69,train
-53.2391,-45.2529,281.47,train
-52.3708,-43.9897,281.97,train
-59.6503,-40.6667,283.32,train
-54.3061,-49.4997,278.25,train
-51.1157,-38.0269,288.48,train
-59.082,-40.0709,283.72,train
-53.8596,-36.7826,289.32,train
-50.9589,-41.9744,282.57,train
-56.917,-44.7577,281.23,train
-57.416,-42.2497,279.94,train
-59.9916,-43.459,281.25,train
-55.7432,-49.7406,278.41,train
-51.1909,-36.2751,291.11,train
-59.0576,-48.1551,278.35,train
-48.9501,-35.9297,292.86,train
-58.8306,-46.1647,279.07,train
-58.8613,-40.8154,281.52,train
-56.911,-49.9312,278.88,train
-57.5904,-38.488,285.29,train
-48.1593,-46.6923,282.57,train
-57.0404,-45.1485,281.45,train
-52.1832,-43.6579,283.47,train
-52.1286,-45.7181,284.75,train
-49.1293,-35.269,290.55,train
-54.749,-38.7336,290.32,train
-51.1221,-37.3193,292.19,train
-58.1227,-47.7951,278.75,train
-52.0746,-36.8996,292.67,train
-58.5077,-44.434,280.79,train
-57.5367,-47.6677,278.29,train
-58.7952,-48.4149,278.72,train
-57.8981,-39.0856,284.57,train
-48.413,-43.4443,283.27,train
-50.4439,-35.2029,292.66,train
-55.052,-47.4628,279.22,train
